Pokémon,HP,Atk,Def,SpAtk,SpDef,Speed,Type,Type,Damage Dealt,Damage Taken,HP,Num KO
29,NIDORANfE,,55,47,52,40,40,41,POISON,,2324147,5916800,314,18843.31210191083
30,NIDORINA,,70,62,67,55,55,56,POISON,,2754472,5131417,344,14916.90988372093
31,NIDOQUEEN,,90,92,87,75,85,76,POISON,GROUND,8248841,4230037,384,11015.721354166666
32,NIDORANmA,,46,57,40,40,40,50,POISON,,2640320,6355345,296,21470.760135135137
33,NIDORINO,,61,72,57,55,55,65,POISON,,3105022,5398765,326,16560.62883435583
34,NIDOKING,,81,102,77,85,75,85,POISON,GROUND,9142921,4557218,366,12451.415300546449
35,CLEFAIRY,,70,45,48,60,65,35,FAIRY,,5189962,5497946,344,15982.401162790698
36,CLEFABLE,,95,70,73,95,90,60,FAIRY,,7333698,4446833,394,11286.378172588833
37,VULPIX,,38,41,40,50,65,65,FIRE,,2970650,5801955,280,20721.26785714286
38,NINETALES,,73,76,75,81,100,100,FIRE,,4832783,4294279,350,12269.368571428571
39,JIGGLYPUFF,,115,45,20,45,25,20,NORMAL,FAIRY,5632734,7931216,434,18274.69124423963
40,WIGGLYTUFF,,140,70,45,85,50,45,NORMAL,FAIRY,8139873,5904207,484,12198.77479338843
41,ZUBAT,,40,45,35,30,40,55,POISON,FLYING,2405339,6574468,284,23149.535211267605
42,GOLBAT,,75,80,70,65,75,90,POISON,FLYING,3640858,4711230,354,13308.559322033898
43,ODDISH,,45,50,55,75,65,30,GRASS,POISON,2557142,5270272,294,17926.095238095237
44,GLOOM,,60,65,70,85,75,40,GRASS,POISON,3111024,4711230,324,14540.833333333334
45,VILEPLUME,,75,80,85,110,90,50,GRASS,POISON,4586044,4205845,354,11880.918079096045
46,PARAS,,35,70,55,45,55,25,BUG,GRASS,2698544,5459444,274,19924.97810218978
47,PARASECT,,60,95,80,60,80,30,BUG,GRASS,3633638,4424650,324,13656.327160493827
48,VENONAT,,60,55,50,40,55,45,BUG,POISON,2090745,5617054,324,17336.586419753086
49,VENOMOTH,,70,65,60,90,75,90,BUG,POISON,4103370,4965945,344,14435.886627906977
50,DIGLETT,,10,55,25,35,45,95,GROUND,,2706285,6967077,224,31103.022321428572
51,DUGTRIO,,35,100,50,50,70,120,GROUND,,4416692,5344637,274,19505.974452554743
52,MEOWTH,,40,45,35,40,40,90,NORMAL,,3707370,6574468,284,23149.535211267605
53,PERSIAN,,65,70,60,65,65,115,NORMAL,,5204344,5125474,334,15345.730538922156
54,PSYDUCK,,50,52,48,65,50,55,WATER,,5029557,5795568,304,19064.36842105263
55,GOLDUCK,,80,82,78,95,80,85,WATER,,7224989,4465548,364,12267.989010989011
56,MANKEY,,40,80,35,35,45,70,FIGHTING,,5949602,6440635,284,22678.292253521126
57,PRIMEAPE,,65,105,60,60,70,95,FIGHTING,,7633129,5042229,334,15096.494011976049
58,GROWLITHE,,55,70,45,70,50,60,FIRE,,4310387,5904207,314,18803.207006369426
59,ARCANINE,,90,110,80,100,80,95,FIRE,,7078559,4424650,384,11522.526041666666
60,POLIWAG,,40,50,40,40,40,90,WATER,,2623016,6355345,284,22377.975352112677
61,POLIWHIRL,,65,65,65,50,50,90,WATER,,3633505,5289761,334,15837.607784431138
62,POLIWRATH,,90,95,95,70,90,70,WATER,FIGHTING,7385782,4033630,384,10504.244791666666
63,ABRA,,25,20,15,105,55,90,PSYCHIC,,2680673,7427754,254,29243.12598425197
64,KADABRA,,40,35,30,120,70,105,PSYCHIC,,3776582,6184348,284,21775.87323943662
65,ALAKAZAM,,55,50,45,135,95,120,PSYCHIC,,4832247,5195015,314,16544.633757961783
66,MACHOP,,70,80,50,35,35,35,FIGHTING,,4710389,6131128,344,17823.04651162791
67,MACHOKE,,80,100,70,50,60,45,FIGHTING,,5529008,4961719,364,13631.096153846154
68,MACHAMP,,90,130,80,65,85,55,FIGHTING,,7941487,4360559,384,11355.622395833334
69,BELLSPROUT,,50,75,35,70,30,40,GRASS,POISON,3571974,6892672,304,22673.263157894737
70,WEEPINBELL,,65,90,50,85,45,55,GRASS,POISON,4248067,5847439,334,17507.30239520958
71,VICTREEBEL,,80,105,65,100,70,70,GRASS,POISON,5415205,4908894,364,13485.972527472528
72,TENTACOOL,,40,40,35,50,100,70,WATER,POISON,3468900,5556948,284,19566.718309859156
73,TENTACRUEL,,80,70,65,80,120,100,WATER,POISON,4974253,4348974,364,11947.73076923077
74,GEODUDE,,40,80,100,30,30,20,ROCK,GROUND,4300161,5183985,284,18253.468309859156
75,GRAVELER,,55,95,115,45,45,35,ROCK,GROUND,5685703,4529297,314,14424.512738853504
76,GOLEM,,80,120,130,55,65,45,ROCK,GROUND,7266810,3940893,364,10826.62912087912
77,PONYTA,,50,85,55,65,65,90,FIRE,,3855656,5270272,304,17336.42105263158
78,RAPIDASH,,65,100,70,80,80,105,FIRE,,5420509,4640465,334,13893.607784431138
79,SLOWPOKE,,90,65,65,40,40,15,WATER,PSYCHIC,4208335,5545529,384,14441.481770833334
80,SLOWBRO,,95,75,110,100,80,30,WATER,PSYCHIC,7902530,3943296,394,10008.365482233503
81,MAGNEMITE,,25,35,70,95,55,45,ELECTRIC,STEEL,2934100,5059931,254,19920.98818897638
82,MAGNETON,,50,60,95,120,70,70,ELECTRIC,STEEL,3993290,4305694,304,14163.467105263158
83,FARFETCHD,,52,90,55,58,62,60,NORMAL,FLYING,5470822,5323174,308,17283.032467532466
84,DODUO,,35,85,45,35,35,75,NORMAL,FLYING,3578016,6309831,274,23028.580291970804
85,DODRIO,,60,110,70,60,60,110,NORMAL,FLYING,5229820,4961719,324,15313.947530864198
86,SEEL,,65,45,55,45,70,45,WATER,,3046398,5187027,334,15530.020958083833
87,DEWGONG,,90,70,80,70,95,70,WATER,ICE,4916799,4243374,384,11050.453125
88,GRIMER,,80,80,50,40,50,25,POISON,,3886167,5725504,364,15729.406593406593
89,MUK,,105,105,75,65,100,50,POISON,,6002627,4294279,414,10372.654589371981
90,SHELLDER,,30,65,100,45,25,40,WATER,,2876182,5375290,264,20360.946969696968
91,CLOYSTER,,50,95,180,85,45,70,WATER,ICE,5513470,3959150,304,13023.519736842105
92,GASTLY,,30,35,30,100,35,80,GHOST,POISON,3873745,6970839,264,26404.69318181818
93,HAUNTER,,45,50,45,115,55,95,GHOST,POISON,4815846,5795757,294,19713.45918367347
94,GENGAR,,60,65,60,130,75,110,GHOST,POISON,6774978,4965945,324,15326.99074074074
95,ONIX,,35,45,160,30,45,70,ROCK,GROUND,3458965,4094207,274,14942.361313868612
96,DROWZEE,,60,48,45,43,90,42,PSYCHIC,,3359114,5251276,324,16207.641975308641
97,HYPNO,,85,73,70,73,115,67,PSYCHIC,,4770766,4268283,374,11412.521390374332
98,KRABBY,,30,105,90,25,25,50,WATER,,3919913,5535185,264,20966.609848484848
99,KINGLER,,55,130,115,50,50,75,WATER,,5552896,4407362,314,14036.184713375796
100,VOLTORB,,40,30,50,55,55,100,ELECTRIC,,2083918,5617054,284,19778.359154929578
101,ELECTRODE,,60,50,70,80,80,150,ELECTRIC,,3005546,4640465,324,14322.422839506173
102,EXEGGCUTE,,60,40,80,60,45,40,GRASS,PSYCHIC,2954846,5074501,324,15662.04012345679
103,EXEGGUTOR,,95,95,85,125,75,55,GRASS,PSYCHIC,6963589,4401625,394,11171.637055837564
104,CUBONE,,50,50,95,40,50,35,GROUND,,3645515,4686561,304,15416.319078947368
105,MAROWAK,,60,80,110,50,80,45,GROUND,,5275443,3943296,324,12170.666666666666
106,HITMONLEE,,50,120,53,35,110,87,FIGHTING,,6721699,4772779,304,15699.930921052632
107,HITMONCHAN,,50,105,79,35,110,76,FIGHTING,,5633759,4116612,304,13541.486842105263
108,LICKITUNG,,90,55,75,60,75,30,NORMAL,,6078468,4598880,384,11976.25
109,KOFFING,,40,65,95,60,45,35,POISON,,3013111,4808496,284,16931.323943661973
110,WEEZING,,65,90,120,85,70,60,POISON,,4184293,3967491,334,11878.715568862275
111,RHYHORN,,80,85,95,30,30,25,GROUND,ROCK,5530088,5260533,364,14452.013736263736
112,RHYDON,,105,130,120,45,45,40,GROUND,ROCK,10018548,4470293,414,10797.80917874396
113,CHANSEY,,250,5,5,35,105,50,NORMAL,,3857289,7668906,704,10893.332386363636
114,TANGELA,,65,55,115,100,40,60,GRASS,,3327343,4663130,334,13961.467065868263
115,KANGASKHAN,,105,95,80,40,80,90,NORMAL,,7238737,4424650,414,10687.56038647343
116,HORSEA,,30,40,70,70,25,60,WATER,,3187383,5933658,264,22475.977272727272
117,SEADRA,,55,65,95,95,45,85,WATER,,4220818,4808496,314,15313.68152866242
118,GOLDEEN,,45,67,60,35,50,63,WATER,,2887461,5423096,294,18445.904761904763
119,SEAKING,,80,92,65,65,80,68,WATER,,3976928,4761845,364,13081.991758241758
120,STARYU,,30,45,55,70,55,85,WATER,,2825403,5459444,264,20679.71212121212
121,STARMIE,,60,75,85,100,85,115,WATER,PSYCHIC,4871064,4266769,324,13169.04012345679
122,MRMIME,,40,45,65,100,120,90,PSYCHIC,FAIRY,4931685,4348974,284,15313.288732394367
123,SCYTHER,,70,110,80,55,80,105,BUG,FLYING,4525492,4424650,344,12862.35465116279
124,JYNX,,65,50,35,115,95,95,ICE,PSYCHIC,5208934,5609508,334,16794.934131736525
125,ELECTABUZZ,,65,83,57,95,85,105,ELECTRIC,,5410254,4915208,334,14716.191616766468
126,MAGMAR,,65,95,57,100,85,93,FIRE,,6254572,4915208,334,14716.191616766468
127,PINSIR,,65,125,100,55,70,85,BUG,,5432138,4229146,334,12662.11377245509
128,TAUROS,,75,100,95,40,70,110,NORMAL,,6280508,4305694,354,12162.977401129943
129,MAGIKARP,,20,10,55,15,20,80,WATER,,235084,6552495,244,26854.487704918032
130,GYARADOS,,95,125,79,60,100,81,WATER,FLYING,6571231,4211343,394,10688.687817258884
131,LAPRAS,,130,85,80,85,95,60,WATER,ICE,6652364,4243374,464,9145.202586206897
132,DITTO,,48,48,48,48,48,48,NORMAL,,0,5843075,300,19476.916666666668
133,EEVEE,,55,55,50,45,65,55,NORMAL,,2345757,5427882,314,17286.248407643314
134,VAPOREON,,130,65,60,110,95,65,WATER,,5461554,4713904,464,10159.275862068966
135,JOLTEON,,65,65,60,110,95,130,ELECTRIC,,4477432,4713904,334,14113.48502994012
136,FLAREON,,65,130,60,95,110,65,FIRE,,6160588,4566613,334,13672.494011976049
137,PORYGON,,65,60,70,85,75,40,NORMAL,,4001234,4711230,334,14105.479041916167
138,OMANYTE,,35,40,100,90,55,35,ROCK,WATER,3518008,4501563,274,16429.06204379562
139,OMASTAR,,70,60,125,115,70,55,ROCK,WATER,4991567,3911117,344,11369.526162790698
140,KABUTO,,30,80,90,55,45,55,ROCK,WATER,3753282,4891843,264,18529.708333333332
141,KABUTOPS,,60,115,105,65,70,80,ROCK,WATER,6825404,4157153,324,12830.719135802468
142,AERODACTYL,,80,105,65,60,75,130,ROCK,FLYING,5685718,4832610,364,13276.401098901099
143,SNORLAX,,160,110,65,65,110,30,NORMAL,,9640046,4433278,524,8460.454198473282
144,ARTICUNO,,90,85,100,95,125,85,ICE,FLYING,4512090,3630856,384,9455.354166666666
145,ZAPDOS,,90,90,85,125,90,100,ELECTRIC,FLYING,5550945,4205845,384,10952.721354166666
146,MOLTRES,,90,100,90,125,85,90,FIRE,FLYING,6684927,4177901,384,10879.950520833334
147,DRATINI,,41,64,45,50,50,50,DRAGON,,3501888,5904207,286,20644.08041958042
148,DRAGONAIR,,61,84,65,70,70,70,DRAGON,,4202394,4908894,326,15057.957055214723
149,DRAGONITE,,91,134,95,100,100,80,DRAGON,FLYING,10294541,3924809,386,10167.89896373057
150,MEWTWO,,106,110,90,154,90,130,PSYCHIC,,11507055,4116977,416,9896.579326923076
151,MEW,,100,100,100,100,100,100,PSYCHIC,,23523722,3848261,404,9525.398514851486
152,CHIKORITA,,45,49,65,49,65,45,GRASS,,2221484,4992139,294,16980.06462585034
153,BAYLEEF,,60,62,80,63,80,60,GRASS,,2769082,4424650,324,13656.327160493827
154,MEGANIUM,,80,82,100,83,100,80,GRASS,,4957351,3848261,364,10572.145604395604
155,CYNDAQUIL,,39,52,43,60,50,65,FIRE,,4004480,5978572,282,21200.609929078015
156,QUILAVA,,58,64,58,80,65,80,FIRE,,4979837,5180729,320,16189.778125
157,TYPHLOSION,,78,84,78,109,85,100,FIRE,,8532020,4401457,360,12226.269444444444
158,TOTODILE,,50,65,64,44,48,43,WATER,,4487057,5361827,304,17637.588815789473
159,CROCONAW,,65,80,80,59,63,58,WATER,,5373917,4689983,334,14041.865269461077
160,FERALIGATR,,85,105,100,79,83,78,WATER,,8303112,4042683,374,10809.312834224598
161,SENTRET,,35,46,34,35,45,20,NORMAL,,4020570,6489065,274,23682.718978102188
162,FURRET,,85,76,64,45,55,90,NORMAL,,5788289,5205870,374,13919.438502673796
163,HOOTHOOT,,60,30,30,36,56,50,NORMAL,FLYING,2638160,6436032,324,19864.296296296296
164,NOCTOWL,,100,50,50,86,96,70,NORMAL,FLYING,4699812,5005671,404,12390.274752475247
165,LEDYBA,,40,20,30,40,80,55,BUG,FLYING,2132662,6037299,284,21258.095070422536
166,LEDIAN,,55,35,50,85,110,85,BUG,FLYING,3369921,4869021,314,15506.436305732484
167,SPINARAK,,40,60,40,40,40,30,BUG,POISON,3071504,6355345,284,22377.975352112677
168,ARIADOS,,70,90,70,60,70,40,BUG,POISON,4517890,4787514,344,13917.191860465116
169,CROBAT,,85,90,80,70,80,130,POISON,FLYING,4548721,4424650,374,11830.614973262032
170,CHINCHOU,,75,38,38,56,56,67,WATER,ELECTRIC,3454062,6054705,354,17103.686440677968
171,LANTURN,,125,58,58,76,76,67,WATER,ELECTRIC,4557592,5006588,454,11027.726872246696
172,PICHU,,20,40,15,35,35,60,ELECTRIC,,2244773,7941828,244,32548.475409836065
173,CLEFFA,,50,25,28,45,55,15,FAIRY,,2755241,6563693,304,21591.095394736843
174,IGGLYBUFF,,90,30,15,40,20,15,NORMAL,FAIRY,2910589,8520805,384,22189.596354166668
175,TOGEPI,,35,20,65,40,65,20,FAIRY,,2600069,4992139,274,18219.485401459853
176,TOGETIC,,55,40,85,80,105,40,FAIRY,FLYING,5070217,4048040,314,12891.847133757961
177,NATU,,40,50,45,70,45,70,PSYCHIC,FLYING,3375159,6026142,284,21218.809859154928
178,XATU,,65,75,70,95,70,95,PSYCHIC,FLYING,4712653,4787514,334,14333.874251497005
179,MAREEP,,55,40,40,65,45,35,ELECTRIC,,2098739,6221512,314,19813.732484076434
180,FLAAFFY,,70,55,55,80,60,45,ELECTRIC,,3270480,5361232,344,15584.976744186046
181,AMPHAROS,,90,75,85,115,90,55,ELECTRIC,,5836545,4205845,384,10952.721354166666
182,BELLOSSOM,,75,80,95,90,100,50,GRASS,,4168116,3924809,354,11087.031073446327
183,MARILL,,70,20,50,20,50,40,WATER,FAIRY,3333364,5725504,344,16643.906976744187
184,AZUMARILL,,100,50,80,60,80,50,WATER,FAIRY,5294422,4424650,404,10952.10396039604
185,SUDOWOODO,,70,100,115,30,65,30,ROCK,,6075383,4109740,344,11946.918604651162
186,POLITOED,,90,75,75,90,100,70,WATER,,5462415,4294279,384,11183.018229166666
187,HOPPIP,,35,35,40,35,55,50,GRASS,FLYING,2092306,5991127,274,21865.42700729927
188,SKIPLOOM,,55,45,50,45,65,80,GRASS,FLYING,2330213,5427882,314,17286.248407643314
189,JUMPLUFF,,75,55,70,55,95,110,GRASS,FLYING,2845896,4459189,354,12596.579096045198
190,AIPOM,,55,70,55,40,55,85,NORMAL,,5346475,5459444,314,17386.76433121019
191,SUNKERN,,30,30,30,30,30,30,GRASS,,1562373,7139187,264,27042.375
192,SUNFLORA,,75,75,55,105,85,30,GRASS,,3783837,4975887,354,14056.177966101695
193,YANMA,,65,65,45,75,45,95,BUG,FLYING,3413648,6026142,334,18042.34131736527
194,WOOPER,,55,45,45,25,25,15,WATER,GROUND,3245636,6669484,314,21240.394904458597
195,QUAGSIRE,,95,85,85,65,65,35,WATER,GROUND,6175096,4561154,394,11576.532994923858
196,ESPEON,,65,65,60,130,95,110,PSYCHIC,,5340111,4713904,334,14113.48502994012
197,UMBREON,,95,65,110,60,130,65,DARK,,3605090,3455718,394,8770.857868020305
198,MURKROW,,60,85,42,85,42,91,DARK,FLYING,5342335,6218646,324,19193.35185185185
199,SLOWKING,,95,75,80,100,110,30,WATER,PSYCHIC,8276365,4096083,394,10396.149746192894
200,MISDREAVUS,,60,60,60,85,85,85,GHOST,,4009952,4831089,324,14910.768518518518
201,UNOWN,,48,72,48,72,48,48,PSYCHIC,,0,5843075,300,19476.916666666668
202,WOBBUFFET,,190,33,58,33,58,33,PSYCHIC,,6354,5309219,584,9091.128424657534
203,GIRAFARIG,,70,80,65,90,65,85,NORMAL,PSYCHIC,6372910,4992139,344,14512.031976744185
204,PINECO,,50,65,90,35,35,15,BUG,,2915721,5175532,304,17024.776315789473
205,FORRETRESS,,75,90,140,60,60,40,BUG,STEEL,5200118,3935699,354,11117.793785310734
206,DUNSPARCE,,100,70,70,65,65,45,NORMAL,,6140328,4870759,404,12056.334158415842
207,GLIGAR,,65,75,105,35,65,85,GROUND,FLYING,5219790,4240398,334,12695.802395209581
208,STEELIX,,75,85,200,55,65,30,STEEL,GROUND,6221717,3424460,354,9673.615819209039
209,SNUBBULL,,60,80,50,40,40,30,FAIRY,,5131489,5981272,324,18460.716049382718
210,GRANBULL,,90,120,75,60,60,45,FAIRY,,7949619,4849369,384,12628.565104166666
211,QWILFISH,,65,95,85,55,55,85,WATER,POISON,5803032,4750326,334,14222.532934131737
212,SCIZOR,,70,130,100,55,80,65,BUG,STEEL,6107846,4082097,344,11866.561046511628
213,SHUCKLE,,20,10,230,10,230,5,BUG,ROCK,1573114,2110830,244,8650.942622950819
214,HERACROSS,,80,125,75,40,95,85,BUG,FIGHTING,7044978,4346839,364,11941.865384615385
215,SNEASEL,,55,95,55,35,75,115,DARK,ICE,5607046,5110743,314,16276.251592356688
216,TEDDIURSA,,60,80,50,50,50,40,NORMAL,,5883666,5725504,324,17671.30864197531
217,URSARING,,90,130,75,75,75,55,NORMAL,,9511865,4598880,384,11976.25
218,SLUGMA,,40,40,40,70,40,20,FIRE,,2989493,6355345,284,22377.975352112677
219,MAGCARGO,,60,50,120,90,80,30,FIRE,ROCK,4900324,3820442,324,11791.487654320988
220,SWINUB,,50,50,40,30,30,50,ICE,GROUND,2741674,6673549,304,21952.463815789473
221,PILOSWINE,,100,100,80,60,60,50,ICE,GROUND,4579624,4745904,404,11747.287128712871
222,CORSOLA,,65,55,95,65,95,35,WATER,ROCK,4201438,3977369,334,11908.290419161676
223,REMORAID,,35,65,35,65,35,65,WATER,,3747563,6724324,274,24541.328467153286
224,OCTILLERY,,75,105,75,105,75,45,WATER,,6087781,4598880,354,12991.186440677966
225,DELIBIRD,,45,55,45,65,45,75,ICE,FLYING,4794422,6026142,294,20497.081632653062
226,MANTINE,,85,40,70,80,140,70,WATER,FLYING,4514562,4086638,374,10926.839572192514
227,SKARMORY,,65,80,140,40,70,70,STEEL,FLYING,4168995,3761494,334,11261.958083832335
228,HOUNDOUR,,45,60,30,80,50,65,DARK,FIRE,4931051,6565215,294,22330.663265306124
229,HOUNDOOM,,75,90,50,110,80,95,DARK,FIRE,6768483,5197588,354,14682.45197740113
230,KINGDRA,,75,95,95,95,95,85,WATER,DRAGON,5902527,3977369,354,11235.505649717514
231,PHANPY,,90,60,60,40,40,40,GROUND,,3225089,5678864,384,14788.708333333334
232,DONPHAN,,90,120,120,60,60,50,GROUND,,6472685,4141696,384,10785.666666666666
233,PORYGON2,,85,80,90,105,95,60,NORMAL,,4631815,4060716,374,10857.529411764706
234,STANTLER,,73,95,62,85,65,85,NORMAL,,6276040,5070280,350,14486.514285714286
235,SMEARGLE,,55,20,35,20,45,75,NORMAL,,27513017,6440635,314,20511.57643312102
236,TYROGUE,,35,35,35,35,35,35,FIGHTING,,1752354,6724324,274,24541.328467153286
237,HITMONTOP,,50,95,95,35,110,70,FIGHTING,,4404873,3830078,304,12598.940789473685
238,SMOOCHUM,,45,30,15,85,65,65,ICE,PSYCHIC,2844133,7238582,294,24621.027210884353
239,ELEKID,,45,63,37,65,55,95,ELECTRIC,,3757998,6119367,294,20814.173469387755
240,MAGBY,,45,75,37,70,55,83,FIRE,,4383281,6119367,294,20814.173469387755
241,MILTANK,,95,80,105,40,70,100,NORMAL,,5336234,4157153,394,10551.149746192894
242,BLISSEY,,255,10,10,75,135,55,NORMAL,,5088784,6919377,714,9691.004201680673
243,RAIKOU,,90,85,75,115,100,115,ELECTRIC,,5417809,4294279,384,11183.018229166666
244,ENTEI,,115,115,85,90,75,100,FIRE,,5997082,4401625,434,10141.993087557603
245,SUICUNE,,100,75,115,90,115,85,WATER,,4656700,3507264,404,8681.346534653465
246,LARVITAR,,50,64,50,45,50,41,ROCK,GROUND,3699753,5725504,304,18833.894736842107
247,PUPITAR,,70,84,70,65,70,51,ROCK,GROUND,4688962,4787514,344,13917.191860465116
248,TYRANITAR,,100,134,110,95,100,61,ROCK,DARK,11230763,3709460,404,9181.831683168317
249,LUGIA,,106,90,130,90,154,110,PSYCHIC,FLYING,7648930,3073656,416,7388.596153846154
250,HOOH,,106,130,90,110,154,90,FIRE,FLYING,8696193,3605049,416,8665.983173076924
251,CELEBI,,100,100,100,100,100,100,PSYCHIC,GRASS,5874759,3848261,404,9525.398514851486
252,TREECKO,,40,45,35,65,55,70,GRASS,,3692683,6210250,284,21867.077464788734
253,GROVYLE,,50,65,45,85,65,95,GRASS,,4962550,5606585,304,18442.713815789473
254,SCEPTILE,,70,85,65,105,85,120,GRASS,,7719756,4697754,344,13656.261627906977
255,TORCHIC,,45,60,40,70,50,45,FIRE,,3568091,6099577,294,20746.86054421769
256,COMBUSKEN,,60,85,60,85,60,55,FIRE,FIGHTING,6298888,5216434,324,16100.104938271605
257,BLAZIKEN,,80,120,70,110,70,80,FIRE,FIGHTING,10356390,4787514,364,13152.510989010989
258,MUDKIP,,50,70,50,50,50,40,WATER,,3659197,5725504,304,18833.894736842107
259,MARSHTOMP,,70,85,70,60,70,50,WATER,GROUND,5294033,4787514,344,13917.191860465116
260,SWAMPERT,,100,110,90,85,90,60,WATER,GROUND,8732863,4116977,404,10190.537128712871
261,POOCHYENA,,35,55,35,30,30,35,DARK,,2494607,6892672,274,25155.73722627737
262,MIGHTYENA,,70,90,70,60,60,70,DARK,,3992693,4961719,344,14423.601744186046
263,ZIGZAGOON,,38,30,41,30,41,60,NORMAL,,2674327,6285194,280,22447.121428571427
264,LINOONE,,78,70,61,50,61,100,NORMAL,,4734938,5167046,360,14352.905555555555
265,WURMPLE,,45,45,35,20,30,20,BUG,,190438,6892672,294,23444.462585034013
266,SILCOON,,50,35,55,25,25,15,BUG,,182826,6333171,304,20832.799342105263
267,BEAUTIFLY,,60,70,50,100,50,65,BUG,FLYING,3508377,5725504,324,17671.30864197531
268,CASCOON,,50,35,55,25,25,15,BUG,,182826,6333171,304,20832.799342105263
269,DUSTOX,,60,50,70,50,90,65,BUG,POISON,2596474,4515450,324,13936.574074074075
270,LOTAD,,40,30,30,40,50,30,WATER,GRASS,2601253,6565215,284,23116.954225352114
271,LOMBRE,,60,50,50,60,70,50,WATER,GRASS,4531387,5344637,324,16495.793209876545
272,LUDICOLO,,80,70,70,90,100,70,WATER,GRASS,6727409,4406629,364,12106.123626373626
273,SEEDOT,,40,40,50,30,30,30,GRASS,,2440189,6299476,284,22181.25352112676
274,NUZLEAF,,70,70,40,60,40,60,GRASS,DARK,5659688,6355345,344,18474.84011627907
275,SHIFTRY,,90,100,60,90,60,80,GRASS,DARK,9200538,5216434,384,13584.463541666666
276,TAILLOW,,40,55,30,30,30,85,NORMAL,FLYING,2327997,7139187,284,25137.982394366198
277,SWELLOW,,60,85,60,75,50,125,NORMAL,FLYING,3707376,5423096,324,16737.95061728395
278,WINGULL,,40,30,30,55,30,85,WATER,FLYING,3328528,7139187,284,25137.982394366198
279,PELIPPER,,60,50,100,95,70,65,WATER,FLYING,5163499,4229146,324,13052.91975308642
280,RALTS,,28,25,25,45,35,40,PSYCHIC,FAIRY,2755348,7250766,260,27887.561538461538
281,KIRLIA,,38,35,35,65,55,50,PSYCHIC,FAIRY,3436749,6210250,280,22179.464285714286
282,GARDEVOIR,,68,65,65,125,115,80,PSYCHIC,FAIRY,6339936,4389663,340,12910.773529411765
283,SURSKIT,,40,30,32,50,52,65,BUG,WATER,2852287,6418831,284,22601.517605633802
284,MASQUERAIN,,70,60,62,100,82,80,BUG,FLYING,5327912,4813385,344,13992.398255813954
285,SHROOMISH,,60,40,60,40,60,35,GRASS,,1830859,5216434,324,16100.104938271605
286,BRELOOM,,60,130,80,60,60,70,GRASS,FIGHTING,7549779,4745904,324,14647.851851851852
287,SLAKOTH,,60,60,60,35,35,30,NORMAL,,4667097,5828720,324,17989.876543209877
