Pokémon,HP,Atk,Def,SpAtk,SpDef,Speed,Type,Type,Damage Dealt,Damage Taken,HP,Num KO
46,PARAS,,35,70,55,45,55,25,BUG,GRASS,217490,513845,274,1875.346715328467
47,PARASECT,,60,95,80,60,80,30,BUG,GRASS,266193,416239,324,1284.6882716049383
48,VENONAT,,60,55,50,40,55,45,BUG,POISON,166603,353678,324,1091.5987654320988
49,VENOMOTH,,70,65,60,90,75,90,BUG,POISON,255262,312045,344,907.1075581395348
50,DIGLETT,,10,55,25,35,45,95,GROUND,,200815,419075,224,1870.8705357142858
51,DUGTRIO,,35,100,50,50,70,120,GROUND,,283051,320902,274,1171.1751824817518
52,MEOWTH,,40,45,35,40,40,90,NORMAL,,187928,388869,284,1369.2570422535211
53,PERSIAN,,65,70,60,65,65,115,NORMAL,,249544,301918,334,903.9461077844311
54,PSYDUCK,,50,52,48,65,50,55,WATER,,251474,328352,304,1080.1052631578948
55,GOLDUCK,,80,82,78,95,80,85,WATER,,326479,252579,364,693.8983516483516
56,MANKEY,,40,80,35,35,45,70,FIGHTING,,331661,373785,284,1316.144366197183
57,PRIMEAPE,,65,105,60,60,70,95,FIGHTING,,396909,292063,334,874.4401197604791
58,GROWLITHE,,55,70,45,70,50,60,FIRE,,285848,335948,314,1069.8980891719746
59,ARCANINE,,90,110,80,100,80,95,FIRE,,390448,250821,384,653.1796875
60,POLIWAG,,40,50,40,40,40,90,WATER,,207417,361057,284,1271.3274647887324
61,POLIWHIRL,,65,65,65,50,50,90,WATER,,238174,307306,334,920.0778443113772
62,POLIWRATH,,90,95,95,70,90,70,WATER,FIGHTING,369528,264414,384,688.578125
63,ABRA,,25,20,15,105,55,90,PSYCHIC,,254805,427977,254,1684.9488188976377
64,KADABRA,,40,35,30,120,70,105,PSYCHIC,,311678,349254,284,1229.7676056338028
65,ALAKAZAM,,55,50,45,135,95,120,PSYCHIC,,369383,294248,314,937.0955414012739
66,MACHOP,,70,80,50,35,35,35,FIGHTING,,312133,364510,344,1059.6220930232557
67,MACHOKE,,80,100,70,50,60,45,FIGHTING,,359897,290818,364,798.9505494505495
68,MACHAMP,,90,130,80,65,85,55,FIGHTING,,444470,252699,384,658.0703125
69,BELLSPROUT,,50,75,35,70,30,40,GRASS,POISON,270604,428830,304,1410.625
70,WEEPINBELL,,65,90,50,85,45,55,GRASS,POISON,303828,362866,334,1086.4251497005987
71,VICTREEBEL,,80,105,65,100,70,70,GRASS,POISON,341998,300329,364,825.0796703296703
72,TENTACOOL,,40,40,35,50,100,70,WATER,POISON,215008,332288,284,1170.0281690140846
73,TENTACRUEL,,80,70,65,80,120,100,WATER,POISON,281264,252736,364,694.3296703296703
74,GEODUDE,,40,80,100,30,30,20,ROCK,GROUND,332204,693346,284,2441.3591549295775
75,GRAVELER,,55,95,115,45,45,35,ROCK,GROUND,372019,588020,314,1872.6751592356688
76,GOLEM,,80,120,130,55,65,45,ROCK,GROUND,435025,491603,364,1350.5576923076924
77,PONYTA,,50,85,55,65,65,90,FIRE,,314365,300104,304,987.1842105263158
78,RAPIDASH,,65,100,70,80,80,105,FIRE,,359649,263828,334,789.9041916167664
79,SLOWPOKE,,90,65,65,40,40,15,WATER,PSYCHIC,229123,349315,384,909.6744791666666
80,SLOWBRO,,95,75,110,100,80,30,WATER,PSYCHIC,368277,245779,394,623.8045685279188
81,MAGNEMITE,,25,35,70,95,55,45,ELECTRIC,STEEL,337895,389029,254,1531.6102362204724
82,MAGNETON,,50,60,95,120,70,70,ELECTRIC,STEEL,398462,329925,304,1085.279605263158
83,FARFETCHD,,52,90,55,58,62,60,NORMAL,FLYING,347191,298471,308,969.0616883116883
84,DODUO,,35,85,45,35,35,75,NORMAL,FLYING,307506,359949,274,1313.6824817518248
85,DODRIO,,60,110,70,60,60,110,NORMAL,FLYING,382588,281372,324,868.4320987654321
86,SEEL,,65,45,55,45,70,45,WATER,,198979,292052,334,874.4071856287425
87,DEWGONG,,90,70,80,70,95,70,WATER,ICE,283205,291587,384,759.3411458333334
88,GRIMER,,80,80,50,40,50,25,POISON,,296549,314398,364,863.7307692307693
89,MUK,,105,105,75,65,100,50,POISON,,376124,235588,414,569.0531400966183
90,SHELLDER,,30,65,100,45,25,40,WATER,,255373,374105,264,1417.064393939394
91,CLOYSTER,,50,95,180,85,45,70,WATER,ICE,362741,330890,304,1088.453947368421
92,GASTLY,,30,35,30,100,35,80,GHOST,POISON,279589,389939,264,1477.0416666666667
93,HAUNTER,,45,50,45,115,55,95,GHOST,POISON,343099,323870,294,1101.5986394557824
94,GENGAR,,60,65,60,130,75,110,GHOST,POISON,377645,277461,324,856.3611111111111
95,ONIX,,35,45,160,30,45,70,ROCK,GROUND,275763,580158,274,2117.3649635036495
96,DROWZEE,,60,48,45,43,90,42,PSYCHIC,,208600,294918,324,910.2407407407408
97,HYPNO,,85,73,70,73,115,67,PSYCHIC,,268513,235408,374,629.4331550802139
98,KRABBY,,30,105,90,25,25,50,WATER,,276577,375294,264,1421.5681818181818
99,KINGLER,,55,130,115,50,50,75,WATER,,334372,284570,314,906.2738853503184
100,VOLTORB,,40,30,50,55,55,100,ELECTRIC,,202306,281995,284,992.9401408450705
101,ELECTRODE,,60,50,70,80,80,150,ELECTRIC,,251926,233222,324,719.820987654321
102,EXEGGCUTE,,60,40,80,60,45,40,GRASS,PSYCHIC,253254,414518,324,1279.3765432098764
103,EXEGGUTOR,,95,95,85,125,75,55,GRASS,PSYCHIC,421957,348352,394,884.1421319796955
104,CUBONE,,50,50,95,40,50,35,GROUND,,227978,316311,304,1040.4967105263158
105,MAROWAK,,60,80,110,50,80,45,GROUND,,292083,251952,324,777.6296296296297
106,HITMONLEE,,50,120,53,35,110,87,FIGHTING,,415996,284733,304,936.6217105263158
107,HITMONCHAN,,50,105,79,35,110,76,FIGHTING,,380820,238866,304,785.7434210526316
108,LICKITUNG,,90,55,75,60,75,30,NORMAL,,268416,269241,384,701.1484375
109,KOFFING,,40,65,95,60,45,35,POISON,,260550,285433,284,1005.0457746478874
110,WEEZING,,65,90,120,85,70,60,POISON,,317408,230077,334,688.8532934131737
111,RHYHORN,,80,85,95,30,30,25,GROUND,ROCK,325524,694923,364,1909.1291208791208
112,RHYDON,,105,130,120,45,45,40,GROUND,ROCK,447889,586657,414,1417.0458937198068
113,CHANSEY,,250,5,5,35,105,50,NORMAL,,191045,561449,704,797.5127840909091
114,TANGELA,,65,55,115,100,40,60,GRASS,,296726,336610,334,1007.814371257485
115,KANGASKHAN,,105,95,80,40,80,90,NORMAL,,323489,258971,414,625.5338164251208
116,HORSEA,,30,40,70,70,25,60,WATER,,225119,380032,264,1439.5151515151515
117,SEADRA,,55,65,95,95,45,85,WATER,,279381,302249,314,962.5764331210191
118,GOLDEEN,,45,67,60,35,50,63,WATER,,212360,312312,294,1062.2857142857142
119,SEAKING,,80,92,65,65,80,68,WATER,,268229,268008,364,736.2857142857143
120,STARYU,,30,45,55,70,55,85,WATER,,245629,309776,264,1173.3939393939395
121,STARMIE,,60,75,85,100,85,115,WATER,PSYCHIC,337414,258468,324,797.7407407407408
122,MRMIME,,40,45,65,100,120,90,PSYCHIC,FAIRY,330912,254492,284,896.0985915492957
123,SCYTHER,,70,110,80,55,80,105,BUG,FLYING,275892,368490,344,1071.1918604651162
124,JYNX,,65,50,35,115,95,95,ICE,PSYCHIC,395231,387412,334,1159.9161676646706
125,ELECTABUZZ,,65,83,57,95,85,105,ELECTRIC,,309205,252464,334,755.8802395209581
126,MAGMAR,,65,95,57,100,85,93,FIRE,,362386,283959,334,850.1766467065868
127,PINSIR,,65,125,100,55,70,85,BUG,,356401,252806,334,756.9041916167664
128,TAUROS,,75,100,95,40,70,110,NORMAL,,324072,249692,354,705.3446327683616
129,MAGIKARP,,20,10,55,15,20,80,WATER,,108773,410481,244,1682.299180327869
130,GYARADOS,,95,125,79,60,100,81,WATER,FLYING,373918,305778,394,776.0862944162436
131,LAPRAS,,130,85,80,85,95,60,WATER,ICE,346587,291587,464,628.4202586206897
132,DITTO,,48,48,48,48,48,48,NORMAL,,0,342828,300,1142.76
133,EEVEE,,55,55,50,45,65,55,NORMAL,,192332,324561,314,1033.6337579617834
134,VAPOREON,,130,65,60,110,95,65,WATER,,320098,266436,464,574.2155172413793
135,JOLTEON,,65,65,60,110,95,130,ELECTRIC,,298926,244057,334,730.7095808383234
136,FLAREON,,65,130,60,95,110,65,FIRE,,391560,270150,334,808.8323353293413
137,PORYGON,,65,60,70,85,75,40,NORMAL,,284086,277148,334,829.7844311377246
138,OMANYTE,,35,40,100,90,55,35,ROCK,WATER,330822,452949,274,1653.0985401459855
139,OMASTAR,,70,60,125,115,70,55,ROCK,WATER,389794,395574,344,1149.9244186046512
140,KABUTO,,30,80,90,55,45,55,ROCK,WATER,272066,497399,264,1884.0871212121212
141,KABUTOPS,,60,115,105,65,70,80,ROCK,WATER,353399,405589,324,1251.817901234568
142,AERODACTYL,,80,105,65,60,75,130,ROCK,FLYING,397338,294152,364,808.1098901098901
143,SNORLAX,,160,110,65,65,110,30,NORMAL,,421783,274537,524,523.925572519084
144,ARTICUNO,,90,85,100,95,125,85,ICE,FLYING,349578,293935,384,765.4557291666666
145,ZAPDOS,,90,90,85,125,90,100,ELECTRIC,FLYING,405458,218717,384,569.5755208333334
146,MOLTRES,,90,100,90,125,85,90,FIRE,FLYING,439817,329973,384,859.3046875
147,DRATINI,,41,64,45,50,50,50,DRAGON,,220805,327406,286,1144.7762237762238
148,DRAGONAIR,,61,84,65,70,70,70,DRAGON,,262149,271760,326,833.6196319018405
149,DRAGONITE,,91,134,95,100,100,80,DRAGON,FLYING,436836,288002,386,746.119170984456
150,MEWTWO,,106,110,90,154,90,130,PSYCHIC,,484517,216381,416,520.1466346153846
151,MEW,,100,100,100,100,100,100,PSYCHIC,,449444,202139,404,500.3440594059406
152,CHIKORITA,,45,49,65,49,65,45,GRASS,,193041,311511,294,1059.561224489796
153,BAYLEEF,,60,62,80,63,80,60,GRASS,,226744,275938,324,851.6604938271605
154,MEGANIUM,,80,82,100,83,100,80,GRASS,,314098,239596,364,658.2307692307693
155,CYNDAQUIL,,39,52,43,60,50,65,FIRE,,269281,340521,282,1207.5212765957447
156,QUILAVA,,58,64,58,80,65,80,FIRE,,327542,294557,320,920.490625
157,TYPHLOSION,,78,84,78,109,85,100,FIRE,,428228,249788,360,693.8555555555556
158,TOTODILE,,50,65,64,44,48,43,WATER,,237075,312237,304,1027.095394736842
159,CROCONAW,,65,80,80,59,63,58,WATER,,271747,272203,334,814.9790419161677
160,FERALIGATR,,85,105,100,79,83,78,WATER,,359949,233310,374,623.8235294117648
161,SENTRET,,35,46,34,35,45,20,NORMAL,,214967,387499,274,1414.2299270072992
162,FURRET,,85,76,64,45,55,90,NORMAL,,282356,303209,374,810.7192513368984
163,HOOTHOOT,,60,30,30,36,56,50,NORMAL,FLYING,186728,364732,324,1125.716049382716
164,NOCTOWL,,100,50,50,86,96,70,NORMAL,FLYING,298428,286358,404,708.8069306930693
165,LEDYBA,,40,20,30,40,80,55,BUG,FLYING,180082,536627,284,1889.531690140845
166,LEDIAN,,55,35,50,85,110,85,BUG,FLYING,273965,430640,314,1371.4649681528663
167,SPINARAK,,40,60,40,40,40,30,BUG,POISON,223007,401550,284,1413.9084507042253
168,ARIADOS,,70,90,70,60,70,40,BUG,POISON,283698,301813,344,877.3633720930233
169,CROBAT,,85,90,80,70,80,130,POISON,FLYING,319742,266453,374,712.4411764705883
170,CHINCHOU,,75,38,38,56,56,67,WATER,ELECTRIC,236841,343557,354,970.5
171,LANTURN,,125,58,58,76,76,67,WATER,ELECTRIC,281679,283018,454,623.3876651982379
172,PICHU,,20,40,15,35,35,60,ELECTRIC,,179123,412416,244,1690.2295081967213
173,CLEFFA,,50,25,28,45,55,15,FAIRY,,190717,365991,304,1203.9177631578948
174,IGGLYBUFF,,90,30,15,40,20,15,NORMAL,FAIRY,187561,469368,384,1222.3125
175,TOGEPI,,35,20,65,40,65,20,FAIRY,,180943,270737,274,988.0912408759124
176,TOGETIC,,55,40,85,80,105,40,FAIRY,FLYING,274086,247945,314,789.6337579617834
177,NATU,,40,50,45,70,45,70,PSYCHIC,FLYING,273963,354674,284,1248.8521126760563
178,XATU,,65,75,70,95,70,95,PSYCHIC,FLYING,335258,281265,334,842.1107784431138
179,MAREEP,,55,40,40,65,45,35,ELECTRIC,,204367,312752,314,996.0254777070064
180,FLAAFFY,,70,55,55,80,60,45,ELECTRIC,,257944,268908,344,781.7093023255813
181,AMPHAROS,,90,75,85,115,90,55,ELECTRIC,,364819,210303,384,547.6640625
182,BELLOSSOM,,75,80,95,90,100,50,GRASS,,288650,244162,354,689.723163841808
183,MARILL,,70,20,50,20,50,40,WATER,FAIRY,171111,335917,344,976.5029069767442
184,AZUMARILL,,100,50,80,60,80,50,WATER,FAIRY,261209,259116,404,641.3762376237623
185,SUDOWOODO,,70,100,115,30,65,30,ROCK,,436263,308670,344,897.296511627907
186,POLITOED,,90,75,75,90,100,70,WATER,,306562,241477,384,628.8463541666666
187,HOPPIP,,35,35,40,35,55,50,GRASS,FLYING,186456,467237,274,1705.2445255474452
188,SKIPLOOM,,55,45,50,45,65,80,GRASS,FLYING,208029,423702,314,1349.3694267515923
189,JUMPLUFF,,75,55,70,55,95,110,GRASS,FLYING,233312,346380,354,978.4745762711865
190,AIPOM,,55,70,55,40,55,85,NORMAL,,263203,320101,314,1019.4299363057324
191,SUNKERN,,30,30,30,30,30,30,GRASS,,161198,446590,264,1691.628787878788
192,SUNFLORA,,75,75,55,105,85,30,GRASS,,319901,313200,354,884.7457627118644
193,YANMA,,65,65,45,75,45,95,BUG,FLYING,230434,502523,334,1504.559880239521
194,WOOPER,,55,45,45,25,25,15,WATER,GROUND,202520,589867,314,1878.5573248407643
195,QUAGSIRE,,95,85,85,65,65,35,WATER,GROUND,313176,393284,394,998.1827411167512
196,ESPEON,,65,65,60,130,95,110,PSYCHIC,,324513,257881,334,772.0988023952095
197,UMBREON,,95,65,110,60,130,65,DARK,,200026,214280,394,543.8578680203045
198,MURKROW,,60,85,42,85,42,91,DARK,FLYING,322135,359773,324,1110.4104938271605
199,SLOWKING,,95,75,80,100,110,30,WATER,PSYCHIC,371206,249060,394,632.1319796954315
200,MISDREAVUS,,60,60,60,85,85,85,GHOST,,256021,231871,324,715.6512345679013
201,UNOWN,,48,72,48,72,48,48,PSYCHIC,,0,307979,300,1026.5966666666666
202,WOBBUFFET,,190,33,58,33,58,33,PSYCHIC,,4808,279660,584,478.86986301369865
203,GIRAFARIG,,70,80,65,90,65,85,NORMAL,PSYCHIC,308473,257962,344,749.8895348837209
204,PINECO,,50,65,90,35,35,15,BUG,,252353,333324,304,1096.4605263157894
205,FORRETRESS,,75,90,140,60,60,40,BUG,STEEL,332988,315201,354,890.3983050847457
206,DUNSPARCE,,100,70,70,65,65,45,NORMAL,,275216,284108,404,703.2376237623762
207,GLIGAR,,65,75,105,35,65,85,GROUND,FLYING,260643,318439,334,953.4101796407185
208,STEELIX,,75,85,200,55,65,30,STEEL,GROUND,359772,259927,354,734.2570621468926
209,SNUBBULL,,60,80,50,40,40,30,FAIRY,,274971,327606,324,1011.1296296296297
210,GRANBULL,,90,120,75,60,60,45,FAIRY,,370871,265867,384,692.3619791666666
211,QWILFISH,,65,95,85,55,55,85,WATER,POISON,339576,283169,334,847.811377245509
212,SCIZOR,,70,130,100,55,80,65,BUG,STEEL,316922,287102,344,834.5988372093024
213,SHUCKLE,,20,10,230,10,230,5,BUG,ROCK,139051,121774,244,499.07377049180326
214,HERACROSS,,80,125,75,40,95,85,BUG,FIGHTING,464662,343950,364,944.9175824175824
215,SNEASEL,,55,95,55,35,75,115,DARK,ICE,317637,535962,314,1706.8853503184714
216,TEDDIURSA,,60,80,50,50,50,40,NORMAL,,280601,335921,324,1036.7932098765432
217,URSARING,,90,130,75,75,75,55,NORMAL,,404431,269241,384,701.1484375
218,SLUGMA,,40,40,40,70,40,20,FIRE,,254596,361133,284,1271.5950704225352
219,MAGCARGO,,60,50,120,90,80,30,FIRE,ROCK,349223,360717,324,1113.3240740740741
220,SWINUB,,50,50,40,30,30,50,ICE,GROUND,231324,500272,304,1645.6315789473683
221,PILOSWINE,,100,100,80,60,60,50,ICE,GROUND,340487,358218,404,886.6782178217821
222,CORSOLA,,65,55,95,65,95,35,WATER,ROCK,316949,364880,334,1092.4550898203593
223,REMORAID,,35,65,35,65,35,65,WATER,,284266,382213,274,1394.9379562043796
224,OCTILLERY,,75,105,75,105,75,45,WATER,,387550,260591,354,736.132768361582
225,DELIBIRD,,45,55,45,65,45,75,ICE,FLYING,302424,485381,294,1650.955782312925
226,MANTINE,,85,40,70,80,140,70,WATER,FLYING,291695,300810,374,804.3048128342245
227,SKARMORY,,65,80,140,40,70,70,STEEL,FLYING,311996,212851,334,637.2784431137725
228,HOUNDOUR,,45,60,30,80,50,65,DARK,FIRE,311218,439074,294,1493.4489795918366
229,HOUNDOOM,,75,90,50,110,80,95,DARK,FIRE,387526,349607,354,987.590395480226
230,KINGDRA,,75,95,95,95,95,85,WATER,DRAGON,329970,211536,354,597.5593220338983
231,PHANPY,,90,60,60,40,40,40,GROUND,,257700,363276,384,946.03125
232,DONPHAN,,90,120,120,60,60,50,GROUND,,401360,285598,384,743.7447916666666
233,PORYGON2,,85,80,90,105,95,60,NORMAL,,326757,238310,374,637.192513368984
234,STANTLER,,73,95,62,85,65,85,NORMAL,,316681,297967,350,851.3342857142857
235,SMEARGLE,,55,20,35,20,45,75,NORMAL,,252562,383948,314,1222.7643312101911
236,TYROGUE,,35,35,35,35,35,35,FIGHTING,,176991,391813,274,1429.9744525547446
237,HITMONTOP,,50,95,95,35,110,70,FIGHTING,,321763,221291,304,727.9309210526316
238,SMOOCHUM,,45,30,15,85,65,65,ICE,PSYCHIC,278069,505320,294,1718.7755102040817
239,ELEKID,,45,63,37,65,55,95,ELECTRIC,,249262,312675,294,1063.5204081632653
240,MAGBY,,45,75,37,70,55,83,FIRE,,294658,351981,294,1197.2142857142858
241,MILTANK,,95,80,105,40,70,100,NORMAL,,295181,241587,394,613.1649746192893
242,BLISSEY,,255,10,10,75,135,55,NORMAL,,278143,514533,714,720.6344537815127
243,RAIKOU,,90,85,75,115,100,115,ELECTRIC,,325082,218498,384,569.0052083333334
244,ENTEI,,115,115,85,90,75,100,FIRE,,388449,249744,434,575.447004608295
245,SUICUNE,,100,75,115,90,115,85,WATER,,276855,198167,404,490.51237623762376
246,LARVITAR,,50,64,50,45,50,41,ROCK,GROUND,260019,620746,304,2041.9276315789473
247,PUPITAR,,70,84,70,65,70,51,ROCK,GROUND,306312,518352,344,1506.8372093023256
248,TYRANITAR,,100,134,110,95,100,61,ROCK,DARK,445373,382176,404,945.980198019802
249,LUGIA,,106,90,130,90,154,110,PSYCHIC,FLYING,362382,180255,416,433.30528846153845
250,HOOH,,106,130,90,110,154,90,FIRE,FLYING,472044,296234,416,712.1009615384615
251,CELEBI,,100,100,100,100,100,100,PSYCHIC,GRASS,359928,303816,404,752.019801980198
252,TREECKO,,40,45,35,65,55,70,GRASS,,240465,390068,284,1373.4788732394366
253,GROVYLE,,50,65,45,85,65,95,GRASS,,288162,351281,304,1155.529605263158
254,SCEPTILE,,70,85,65,105,85,120,GRASS,,377592,293298,344,852.6104651162791
255,TORCHIC,,45,60,40,70,50,45,FIRE,,254018,348151,294,1184.187074829932
256,COMBUSKEN,,60,85,60,85,60,55,FIRE,FIGHTING,385470,328948,324,1015.2716049382716
257,BLAZIKEN,,80,120,70,110,70,80,FIRE,FIGHTING,512128,301737,364,828.9478021978022
258,MUDKIP,,50,70,50,50,50,40,WATER,,230232,325088,304,1069.3684210526317
259,MARSHTOMP,,70,85,70,60,70,50,WATER,GROUND,301154,395848,344,1150.7209302325582
260,SWAMPERT,,100,110,90,85,90,60,WATER,GROUND,398079,340070,404,841.7574257425742
261,POOCHYENA,,35,55,35,30,30,35,DARK,,179399,421887,274,1539.7335766423357
262,MIGHTYENA,,70,90,70,60,60,70,DARK,,241143,302404,344,879.0813953488372
263,ZIGZAGOON,,38,30,41,30,41,60,NORMAL,,164456,369041,280,1318.0035714285714
264,LINOONE,,78,70,61,50,61,100,NORMAL,,246148,302854,360,841.2611111111111
265,WURMPLE,,45,45,35,20,30,20,BUG,,81793,405484,294,1379.1972789115646
266,SILCOON,,50,35,55,25,25,15,BUG,,76390,389687,304,1281.8651315789473
267,BEAUTIFLY,,60,70,50,100,50,65,BUG,FLYING,279379,477444,324,1473.5925925925926
268,CASCOON,,50,35,55,25,25,15,BUG,,76390,389687,304,1281.8651315789473
269,DUSTOX,,60,50,70,50,90,65,BUG,POISON,186736,283666,324,875.5123456790124
270,LOTAD,,40,30,30,40,50,30,WATER,GRASS,195258,381490,284,1343.274647887324
271,LOMBRE,,60,50,50,60,70,50,WATER,GRASS,254289,308029,324,950.7067901234568
272,LUDICOLO,,80,70,70,90,100,70,WATER,GRASS,351090,255110,364,700.8516483516484
273,SEEDOT,,40,40,50,30,30,30,GRASS,,215387,405694,284,1428.5
274,NUZLEAF,,70,70,40,60,40,60,GRASS,DARK,305923,529086,344,1538.0406976744187
275,SHIFTRY,,90,100,60,90,60,80,GRASS,DARK,397406,433797,384,1129.6796875
276,TAILLOW,,40,55,30,30,30,85,NORMAL,FLYING,236024,402321,284,1416.6232394366198
277,SWELLOW,,60,85,60,75,50,125,NORMAL,FLYING,321955,308196,324,951.2222222222222
278,WINGULL,,40,30,30,55,30,85,WATER,FLYING,239636,526868,284,1855.1690140845071
279,PELIPPER,,60,50,100,95,70,65,WATER,FLYING,326485,324915,324,1002.824074074074
280,RALTS,,28,25,25,45,35,40,PSYCHIC,FAIRY,185681,406420,260,1563.1538461538462
281,KIRLIA,,38,35,35,65,55,50,PSYCHIC,FAIRY,224067,352041,280,1257.2892857142858
282,GARDEVOIR,,68,65,65,125,115,80,PSYCHIC,FAIRY,377859,255205,340,750.6029411764706
283,SURSKIT,,40,30,32,50,52,65,BUG,WATER,218787,379320,284,1335.6338028169014
284,MASQUERAIN,,70,60,62,100,82,80,BUG,FLYING,338300,404201,344,1175.0029069767443
285,SHROOMISH,,60,40,60,40,60,35,GRASS,,197153,325522,324,1004.6975308641976
286,BRELOOM,,60,130,80,60,60,70,GRASS,FIGHTING,456808,392682,324,1211.9814814814815
287,SLAKOTH,,60,60,60,35,35,30,NORMAL,,233760,339895,324,1049.0586419753085
288,VIGOROTH,,80,80,80,55,55,90,NORMAL,,288093,281356,364,772.9560439560439
289,SLAKING,,150,110,80,65,65,100,NORMAL,,366311,270388,504,536.484126984127
290,NINCADA,,31,45,90,30,30,40,BUG,GROUND,169260,385758,266,1450.218045112782
291,NINJASK,,61,90,45,50,50,160,BUG,FLYING,235799,492932,326,1512.0613496932515
292,SHEDINJA,,1,90,45,30,30,40,BUG,GHOST,256570,393139,1,393139.0
293,WHISMUR,,64,51,23,51,23,28,NORMAL,,209360,459803,332,1384.948795180723
294,LOUDRED,,84,71,43,71,43,48,NORMAL,,269012,361176,372,970.9032258064516
295,EXPLOUD,,104,91,63,91,73,68,NORMAL,,339007,290973,412,706.245145631068
296,MAKUHITA,,72,60,30,20,30,25,FIGHTING,,270123,416184,348,1195.9310344827586
297,HARIYAMA,,144,120,60,40,60,50,FIGHTING,,425741,303302,492,616.4674796747968
298,AZURILL,,50,20,40,20,40,20,NORMAL,FAIRY,125538,349185,304,1148.6348684210527
